Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Jan 2024,1517,0071100200,,,301653,
1000,Jan 2024,1517,0081100200,,,,-2864986
1000,Jan 2024,1532,0063580000,,0,,
1000,Jan 2024,1532,0071100200,,,556429,
1000,Jan 2024,1532,0081100200,,,,-1674293
1000,Jan 2024,1534,0071100200,,,2962879,
1000,Jan 2024,1534,0081100200,,,,-5499915
1000,Jan 2024,1539,0071100200,,,1604935,
1000,Jan 2024,1539,0081100200,,,,-4077548
1000,Jan 2024,1541,0063580000,,-2849000,,
1000,Jan 2024,1541,0071100200,,,2131496,
1000,Jan 2024,1541,0081100200,,,,-701696
1000,Jan 2024,1548,0063580000,,-2495497,,
1000,Jan 2024,1548,0071100200,,,518396,
1000,Jan 2024,1548,0081100200,,,,-2455
1000,Jan 2024,1555,0063580000,,-1221158,,
1000,Jan 2024,1555,0071100200,,,41328,
1000,Jan 2024,1555,0081100200,,,,-414
1000,Jan 2024,1558,0071100200,,,597356,
1000,Jan 2024,1558,0081100200,,,,-21798
1000,Jan 2024,1565,0071100200,,,69218,
1000,Jan 2024,1565,0081100200,,,,-1120
1000,Jan 2024,1575,0071100200,,,3051760,
1000,Jan 2024,1579,0071100200,,,173227,
1000,Jan 2024,1596,0063580000,,-1974884,,
1000,Jan 2024,1596,0071100200,,,5752,
1000,Jan 2024,1596,0081100200,,,,-42803
1000,Jan 2024,400000,0051510000,2370046,,,
1000,Jan 2024,400000,0071100200,,,363000,
1000,Feb 2024,1013,0071100200,,,1596078,
1000,Feb 2024,1013,0081100200,,,,-19619777
1000,Feb 2024,1115,0063580000,,1830658,,
1000,Feb 2024,1115,0071100200,,,3610243,
1000,Feb 2024,1115,0081100200,,,,-8605814
1000,Feb 2024,1255,0063580000,,-4714644,,
1000,Feb 2024,1255,0071100200,,,122580,
1000,Feb 2024,1255,0081100200,,,,-200
1000,Feb 2024,1256,0063580000,,10784418,,
1000,Feb 2024,1256,0071100200,,,10466634,
1000,Feb 2024,1256,0081100200,,,,-449853
1000,Feb 2024,1277,0063580000,,-5248037,,
1000,Feb 2024,1277,0071100200,,,2404370,
1000,Feb 2024,1277,0081100200,,,,-562930
1000,Feb 2024,1278,0063580000,,214189,,
1000,Feb 2024,1278,0071100200,,,602750,
1000,Feb 2024,1278,0081100200,,,,-1440
1000,Feb 2024,1280,0063580000,,-1056077,,
1000,Feb 2024,1280,0071100200,,,409468,
1000,Feb 2024,1294,0063580000,,733506,,
1000,Feb 2024,1294,0071100200,,,3361351,
1000,Feb 2024,1294,0081100200,,,,-1380
1000,Feb 2024,1295,0063580000,,285596,,
1000,Feb 2024,1295,0071100200,,,852886,
1000,Feb 2024,1307,0071100200,,,91904,
1000,Feb 2024,1307,0081100200,,,,-3521
1000,Feb 2024,1308,0063580000,,122094,,
1000,Feb 2024,1308,0071100200,,,100000,
1000,Feb 2024,1314,0071100200,,,2044494,
1000,Feb 2024,1314,0081100200,,,,-720
1000,Feb 2024,1316,0063580000,,-1884110,,
1000,Feb 2024,1316,0071100200,,,5284117,
1000,Feb 2024,1316,0081100200,,,,-4929211
1000,Feb 2024,1317,0063580000,,-631786,,
1000,Feb 2024,1317,0071100200,,,1499603,
1000,Feb 2024,1317,0081100200,,,,-910
1000,Feb 2024,1318,0063580000,,2253950,,
1000,Feb 2024,1318,0071100200,,,965811,
1000,Feb 2024,1318,0081100200,,,,-1440
1000,Feb 2024,1329,0071100200,,,304928,
1000,Feb 2024,1329,0081100200,,,,-297
1000,Feb 2024,1330,0063580000,,317752,,
1000,Feb 2024,1330,0071100200,,,6816587,
1000,Feb 2024,1330,0081100200,,,,-78
1000,Feb 2024,1370,0063580000,,-386253,,
1000,Feb 2024,1370,0071100200,,,2579283,
1000,Feb 2024,1370,0081100200,,,,-1200
1000,Feb 2024,1373,0063580000,,3746397,,
1000,Feb 2024,1373,0071100200,,,10672879,
1000,Feb 2024,1373,0081100200,,,,-2374
1000,Feb 2024,1376,0063580000,,-6374637,,
1000,Feb 2024,1376,0071100200,,,-48312696,
1000,Feb 2024,1376,0081100200,,,,-2312463
1000,Feb 2024,1401,0063580000,,565604,,
1000,Feb 2024,1401,0071100200,,,1419949,
1000,Feb 2024,1401,0081100200,,,,-3614706
1000,Feb 2024,1402,0063580000,,-626076,,
1000,Feb 2024,1402,0071100200,,,309000,
1000,Feb 2024,1402,0081100200,,,,-10975
1000,Feb 2024,1404,0063580000,,353675,,
1000,Feb 2024,1404,0071100200,,,1770800,
1000,Feb 2024,1404,0081100200,,,,-700
1000,Feb 2024,1405,0063580000,,-980559,,
1000,Feb 2024,1405,0071100200,,,73457,
1000,Feb 2024,1405,0081100200,,,,-2700
1000,Feb 2024,1409,0071100200,,,205244,
1000,Feb 2024,1445,0063580000,,-6416352,,
1000,Feb 2024,1445,0071100200,,,1701646,
1000,Feb 2024,1445,0081100200,,,,-700
1000,Feb 2024,1447,0063580000,,-2246436,,
1000,Feb 2024,1447,0071100200,,,1650944,
1000,Feb 2024,1447,0081100200,,,,-5456458
1000,Feb 2024,1470,0063580000,,-624350,,
1000,Feb 2024,1470,0071100200,,,168570,
1000,Feb 2024,1473,0063580000,,1041787,,
1000,Feb 2024,1473,0071100200,,,32570,
1000,Feb 2024,1473,0081100200,,,,-200
1000,Feb 2024,1477,0071100200,,,1900000,
1000,Feb 2024,1489,0063580000,,205808,,
1000,Feb 2024,1489,0071100200,,,1083824,
1000,Feb 2024,1489,0081100200,,,,-377025
1000,Feb 2024,1493,0063580000,,-1163680,,
1000,Feb 2024,1493,0071100200,,,433202,
1000,Feb 2024,1493,0081100200,,,,-1300
1000,Feb 2024,1504,0063580000,,-792262,,
1000,Feb 2024,1504,0071100200,,,6409657,
1000,Feb 2024,1504,0081100200,,,,-733574
1000,Feb 2024,1516,0063580000,,-2301932,,
1000,Feb 2024,1516,0071100200,,,368094,
1000,Feb 2024,1516,0081100200,,,,-117
1000,Feb 2024,1517,0071100200,,,190564,
1000,Feb 2024,1532,0063580000,,672260,,
1000,Feb 2024,1532,0071100200,,,634949,
1000,Feb 2024,1532,0081100200,,,,-1367719
1000,Feb 2024,1534,0063580000,,-3971128,,
1000,Feb 2024,1534,0071100200,,,1393859,
1000,Feb 2024,1534,0081100200,,,,-2550
1000,Feb 2024,1539,0063580000,,-196903,,
1000,Feb 2024,1539,0071100200,,,1760221,
1000,Feb 2024,1539,0081100200,,,,-4304546
1000,Feb 2024,1541,0063580000,,-3547774,,
1000,Feb 2024,1541,0071100200,,,1616910,
1000,Feb 2024,1541,0081100200,,,,-1970
1000,Feb 2024,1548,0063580000,,219478,,
1000,Feb 2024,1548,0071100200,,,1118748,
1000,Feb 2024,1548,0081100200,,,,-3956
1000,Feb 2024,1555,0071100200,,,43400,
1000,Feb 2024,1558,0063580000,,-944412,,
1000,Feb 2024,1558,0071100200,,,1154018,
1000,Feb 2024,1558,0081100200,,,,-18116
1000,Feb 2024,1565,0063580000,,-637427,,
1000,Feb 2024,1565,0071100200,,,59469,
1000,Feb 2024,1565,0081100200,,,,-3637
1000,Feb 2024,1575,0071100200,,,970043,
1000,Feb 2024,1575,0081100200,,,,-741
1000,Feb 2024,1579,0063580000,,-378644,,
1000,Feb 2024,1579,0071100200,,,151954,
1000,Feb 2024,1579,0081100200,,,,-200
1000,Feb 2024,1596,0063580000,,-141298,,
1000,Feb 2024,1596,0071100200,,,1272742,
1000,Feb 2024,1596,0081100200,,,,-1563
1000,Feb 2024,400000,0051510000,4236321,,,
1000,Feb 2024,400000,0071100200,,,100,
1000,Mar 2024,1013,0071100200,,,8479381,
1000,Mar 2024,1013,0081100200,,,,-9196892
1000,Mar 2024,1115,0063580000,,-3650258,,
1000,Mar 2024,1115,0071100200,,,6049961,
1000,Mar 2024,1115,0081100200,,,,-8217000
1000,Mar 2024,1255,0063580000,,-1266782,,
1000,Mar 2024,1255,0071100200,,,536227,
1000,Mar 2024,1255,0081100200,,,,-18
1000,Mar 2024,1256,0063580000,,-14130118,,
1000,Mar 2024,1256,0071100200,,,10731030,
1000,Mar 2024,1256,0081100200,,,,-1
1000,Mar 2024,1277,0063580000,,-4114789,,
1000,Mar 2024,1277,0071100200,,,3056925,
1000,Mar 2024,1277,0081100200,,,,-5425209
1000,Mar 2024,1278,0071100200,,,34164,
1000,Mar 2024,1278,0081100200,,,,-1641
1000,Mar 2024,1280,0063580000,,608143,,
1000,Mar 2024,1280,0071100200,,,3576,
1000,Mar 2024,1280,0081100200,,,,-1000
1000,Mar 2024,1294,0063580000,,-848803,,
1000,Mar 2024,1294,0071100200,,,769563,
1000,Mar 2024,1294,0081100200,,,,-600
1000,Mar 2024,1295,0063580000,,-609242,,
1000,Mar 2024,1295,0071100200,,,381211,
1000,Mar 2024,1295,0081100200,,,,-600
1000,Mar 2024,1307,0071100200,,,86221,
1000,Mar 2024,1307,0081100200,,,,-1470
1000,Mar 2024,1314,0071100200,,,1679678,
1000,Mar 2024,1314,0081100200,,,,-1380
1000,Mar 2024,1316,0063580000,,-10601132,,
1000,Mar 2024,1316,0071100200,,,10765799,
1000,Mar 2024,1316,0081100200,,,,-3461749
1000,Mar 2024,1317,0071100200,,,1167702,
1000,Mar 2024,1317,0081100200,,,,-3655
1000,Mar 2024,1318,0063580000,,-2326531,,
1000,Mar 2024,1318,0071100200,,,268965,
1000,Mar 2024,1318,0081100200,,,,-4313
1000,Mar 2024,1329,0071100200,,,133001,
1000,Mar 2024,1330,0063580000,,-14568951,,
1000,Mar 2024,1330,0071100200,,,1967511,
1000,Mar 2024,1330,0081100200,,,,-975
1000,Mar 2024,1370,0063580000,,-3849500,,
1000,Mar 2024,1370,0071100200,,,1233788,
1000,Mar 2024,1370,0081100200,,,,-820
1000,Mar 2024,1373,0063580000,,-13955206,,
1000,Mar 2024,1373,0071100200,,,6138827,
1000,Mar 2024,1373,0081100200,,,,-4551
1000,Mar 2024,1376,0071100200,,,3245354,
1000,Mar 2024,1376,0081100200,,,,-800640
1000,Mar 2024,1401,0063580000,,-1067938,,
1000,Mar 2024,1401,0071100200,,,3927931,
1000,Mar 2024,1401,0081100200,,,,-1305949
1000,Mar 2024,1402,0063580000,,-2473076,,
1000,Mar 2024,1402,0071100200,,,1955953,
1000,Mar 2024,1402,0081100200,,,,-9953
1000,Mar 2024,1404,0071100200,,,1305905,
1000,Mar 2024,1404,0081100200,,,,-318
1000,Mar 2024,1405,0063580000,,-378259,,
1000,Mar 2024,1405,0071100200,,,3740,
1000,Mar 2024,1405,0081100200,,,,-5756
1000,Mar 2024,1409,0071100200,,,1464,
1000,Mar 2024,1445,0063580000,,-5499195,,
1000,Mar 2024,1445,0071100200,,,2609221,
1000,Mar 2024,1447,0063580000,,-5297937,,
1000,Mar 2024,1447,0071100200,,,8148286,
1000,Mar 2024,1447,0081100200,,,,-2713906
1000,Mar 2024,1467,0071100200,,,1044,
1000,Mar 2024,1470,0063580000,,-519558,,
1000,Mar 2024,1470,0071100200,,,59008,
1000,Mar 2024,1473,0071100200,,,696240,
1000,Mar 2024,1477,0071100200,,,-8226,
1000,Mar 2024,1489,0063580000,,-822473,,
1000,Mar 2024,1489,0071100200,,,424180,
1000,Mar 2024,1489,0081100200,,,,-17812
1000,Mar 2024,1493,0063580000,,-514566,,
1000,Mar 2024,1493,0071100200,,,56877,
1000,Mar 2024,1493,0081100200,,,,-3114
1000,Mar 2024,1504,0063580000,,-3836101,,
1000,Mar 2024,1504,0071100200,,,3459435,
1000,Mar 2024,1504,0081100200,,,,-775788
1000,Mar 2024,1516,0063580000,,-1704776,,
1000,Mar 2024,1516,0071100200,,,2152230,
1000,Mar 2024,1516,0081100200,,,,-324
1000,Mar 2024,1517,0071100200,,,251729,
1000,Mar 2024,1532,0063580000,,-933185,,
1000,Mar 2024,1532,0071100200,,,1898785,
1000,Mar 2024,1532,0081100200,,,,-1895800
1000,Mar 2024,1534,0071100200,,,3676106,
1000,Mar 2024,1534,0081100200,,,,-6431868
1000,Mar 2024,1539,0071100200,,,2203339,
1000,Mar 2024,1539,0081100200,,,,-5576702
1000,Mar 2024,1541,0071100200,,,628158,
1000,Mar 2024,1541,0081100200,,,,-1233046
1000,Mar 2024,1548,0063580000,,-2437980,,
1000,Mar 2024,1548,0071100200,,,1531149,
1000,Mar 2024,1548,0081100200,,,,-2345
1000,Mar 2024,1555,0063580000,,-639303,,
1000,Mar 2024,1555,0071100200,,,8199,
1000,Mar 2024,1558,0063580000,,-321493,,
1000,Mar 2024,1558,0071100200,,,1804853,
1000,Mar 2024,1558,0081100200,,,,-170889
1000,Mar 2024,1565,0063580000,,-352000,,
1000,Mar 2024,1565,0071100200,,,476189,
1000,Mar 2024,1565,0081100200,,,,-4442
1000,Mar 2024,1575,0071100200,,,297060,
1000,Mar 2024,1575,0081100200,,,,-900
1000,Mar 2024,1579,0071100200,,,348326,
1000,Mar 2024,1596,0063580000,,-1406191,,
1000,Mar 2024,1596,0071100200,,,2464284,
1000,Mar 2024,1596,0081100200,,,,-1016
1000,Mar 2024,400000,0051510000,2496622,,,
1000,Mar 2024,400000,0071100200,,,7600682,
1000,Apr 2024,1013,0071100200,,,21003178,
1000,Apr 2024,1013,0081100200,,,,-21776238
1000,Apr 2024,1115,0063580000,,-8369524,,
1000,Apr 2024,1115,0071100200,,,21890586,
1000,Apr 2024,1115,0081100200,,,,-16720426
1000,Apr 2024,1255,0071100200,,,1401,
1000,Apr 2024,1255,0081100200,,,,-2500
1000,Apr 2024,1256,0063580000,,-6190729,,
1000,Apr 2024,1256,0071100200,,,9763307,
1000,Apr 2024,1256,0081100200,,,,-401830
1000,Apr 2024,1277,0063580000,,-2241874,,
1000,Apr 2024,1277,0071100200,,,4067905,
1000,Apr 2024,1277,0081100200,,,,-17404
1000,Apr 2024,1278,0063580000,,-1392180,,
1000,Apr 2024,1278,0071100200,,,83099,
1000,Apr 2024,1280,0071100200,,,3058,
1000,Apr 2024,1294,0063580000,,-487179,,
1000,Apr 2024,1294,0071100200,,,2398525,
1000,Apr 2024,1294,0081100200,,,,-240000
1000,Apr 2024,1295,0063580000,,-851414,,
1000,Apr 2024,1295,0071100200,,,6256,
1000,Apr 2024,1307,0063580000,,-780560,,
1000,Apr 2024,1307,0071100200,,,66629,
1000,Apr 2024,1314,0071100200,,,1201371,
1000,Apr 2024,1314,0081100200,,,,-910900
1000,Apr 2024,1316,0063580000,,-4510193,,
1000,Apr 2024,1316,0071100200,,,5005049,
1000,Apr 2024,1316,0081100200,,,,-10889900
1000,Apr 2024,1317,0063580000,,-457600,,
1000,Apr 2024,1317,0071100200,,,1414688,
1000,Apr 2024,1317,0081100200,,,,-2441880
1000,Apr 2024,1318,0063580000,,-845361,,
1000,Apr 2024,1318,0071100200,,,722708,
1000,Apr 2024,1318,0081100200,,,,-3963
1000,Apr 2024,1329,0071100200,,,40332,
1000,Apr 2024,1330,0063580000,,-11217227,,
1000,Apr 2024,1330,0071100200,,,2580298,
1000,Apr 2024,1330,0081100200,,,,-2507659
1000,Apr 2024,1370,0071100200,,,3722974,
1000,Apr 2024,1370,0081100200,,,,-32013
1000,Apr 2024,1373,0063580000,,-6846042,,
1000,Apr 2024,1373,0071100200,,,5659271,
1000,Apr 2024,1373,0081100200,,,,-454
1000,Apr 2024,1376,0063580000,,-4537485,,
1000,Apr 2024,1376,0071100200,,,121827,
1000,Apr 2024,1376,0081100200,,,,-4203797
1000,Apr 2024,1401,0071100200,,,1853618,
1000,Apr 2024,1401,0081100200,,,,-4798642
1000,Apr 2024,1402,0063580000,,-893518,,
1000,Apr 2024,1402,0071100200,,,824337,
1000,Apr 2024,1402,0081100200,,,,-218002
1000,Apr 2024,1404,0071100200,,,2443917,
1000,Apr 2024,1404,0081100200,,,,-800
1000,Apr 2024,1405,0071100200,,,122244,
1000,Apr 2024,1405,0081100200,,,,-2135
1000,Apr 2024,1409,0071100200,,,49560,
1000,Apr 2024,1409,0081100200,,,,-129
1000,Apr 2024,1445,0063580000,,-597615,,
1000,Apr 2024,1445,0071100200,,,1550838,
1000,Apr 2024,1445,0081100200,,,,-360000
1000,Apr 2024,1447,0063580000,,-2347729,,
1000,Apr 2024,1447,0071100200,,,4893246,
1000,Apr 2024,1447,0081100200,,,,-6153963
1000,Apr 2024,1470,0071100200,,,22040,
1000,Apr 2024,1473,0071100200,,,-351420,
1000,Apr 2024,1473,0081100200,,,,-80
1000,Apr 2024,1477,0071100200,,,367000,
1000,Apr 2024,1477,0081100200,,,,-199
1000,Apr 2024,1489,0063580000,,-268203,,
1000,Apr 2024,1489,0071100200,,,424643,
1000,Apr 2024,1493,0071100200,,,21383136,
1000,Apr 2024,1493,0081100200,,,,-850
1000,Apr 2024,1504,0071100200,,,8208196,
1000,Apr 2024,1504,0081100200,,,,-278000
1000,Apr 2024,1516,0063580000,,-2060749,,
1000,Apr 2024,1516,0071100200,,,1480229,
1000,Apr 2024,1516,0081100200,,,,-780120
1000,Apr 2024,1517,0071100200,,,114958,
1000,Apr 2024,1532,0071100200,,,1628930,
1000,Apr 2024,1532,0081100200,,,,-1865656
1000,Apr 2024,1534,0071100200,,,8410672,
1000,Apr 2024,1534,0081100200,,,,-7261685
1000,Apr 2024,1539,0063580000,,-1249191,,
1000,Apr 2024,1539,0071100200,,,2000872,
1000,Apr 2024,1539,0081100200,,,,-4248736
1000,Apr 2024,1541,0063580000,,-1532756,,
1000,Apr 2024,1541,0071100200,,,792132,
1000,Apr 2024,1541,0081100200,,,,-1349160
1000,Apr 2024,1548,0063580000,,-4106567,,
1000,Apr 2024,1548,0071100200,,,1082392,
1000,Apr 2024,1548,0081100200,,,,-1546596
1000,Apr 2024,1555,0071100200,,,293491,
1000,Apr 2024,1558,0071100200,,,1886748,
1000,Apr 2024,1558,0081100200,,,,-998173
1000,Apr 2024,1565,0063580000,,-742598,,
1000,Apr 2024,1565,0071100200,,,22457,
1000,Apr 2024,1565,0081100200,,,,-3960
1000,Apr 2024,1575,0071100200,,,233680,
1000,Apr 2024,1579,0071100200,,,1329254,
1000,Apr 2024,1596,0063580000,,-1750366,,
1000,Apr 2024,1596,0071100200,,,6340793,
1000,Apr 2024,1596,0081100200,,,,-100
1000,Apr 2024,1617,0071100200,,,756124,
1000,Apr 2024,1617,0081100200,,,,-1150
1000,Apr 2024,400000,0051510000,3141986,,,
1000,Apr 2024,400000,0071100200,,,142756,
1000,Apr 2024,400000,0081100200,,,,-5043
1000,May 2024,1013,0071100200,,,324101,
1000,May 2024,1013,0081100200,,,,-16197748
1000,May 2024,1115,0063580000,,-545400,,
1000,May 2024,1115,0071100200,,,151301,
1000,May 2024,1255,0063580000,,-1682945,,
1000,May 2024,1255,0081100200,,,,-1120
1000,May 2024,1256,0063580000,,-3364798,,
1000,May 2024,1256,0071100200,,,3487735,
1000,May 2024,1256,0081100200,,,,-83527203
1000,May 2024,1277,0063580000,,-4620054,,
1000,May 2024,1277,0071100200,,,2025209,
1000,May 2024,1277,0081100200,,,,-661379
1000,May 2024,1278,0063580000,,-499846,,
1000,May 2024,1278,0071100200,,,371567,
1000,May 2024,1280,0063580000,,-2615113,,
1000,May 2024,1280,0071100200,,,3898,
1000,May 2024,1294,0063580000,,-312287,,
1000,May 2024,1294,0071100200,,,879745,
1000,May 2024,1294,0081100200,,,,-2429400
1000,May 2024,1295,0063580000,,-2139819,,
1000,May 2024,1295,0071100200,,,2880,
1000,May 2024,1295,0081100200,,,,-700
1000,May 2024,1307,0063580000,,-209567,,
1000,May 2024,1307,0071100200,,,92648,
1000,May 2024,1314,0071100200,,,2044986,
1000,May 2024,1314,0081100200,,,,-1780
1000,May 2024,1316,0063580000,,-12360379,,
1000,May 2024,1316,0071100200,,,8892492,
1000,May 2024,1316,0081100200,,,,-6590823
1000,May 2024,1317,0071100200,,,664880,
1000,May 2024,1317,0081100200,,,,-5946
1000,May 2024,1318,0063580000,,-7355396,,
1000,May 2024,1318,0071100200,,,1554735,
1000,May 2024,1318,0081100200,,,,-1125561
1000,May 2024,1329,0071100200,,,907900,
1000,May 2024,1330,0063580000,,-8476529,,
1000,May 2024,1330,0071100200,,,8609248,
1000,May 2024,1330,0081100200,,,,-1573321
1000,May 2024,1370,0063580000,,-606076,,
1000,May 2024,1370,0071100200,,,8851,
1000,May 2024,1370,0081100200,,,,-1275000
1000,May 2024,1373,0063580000,,-13602845,,
1000,May 2024,1373,0071100200,,,19859125,
1000,May 2024,1373,0081100200,,,,-31988044
1000,May 2024,1376,0071100200,,,2775668,
1000,May 2024,1376,0081100200,,,,-1035317
1000,May 2024,1401,0071100200,,,3134850,
1000,May 2024,1401,0081100200,,,,-2192319
1000,May 2024,1404,0071100200,,,5631280,
1000,May 2024,1405,0063580000,,-572960,,
1000,May 2024,1405,0071100200,,,206585,
1000,May 2024,1405,0081100200,,,,-5350
1000,May 2024,1409,0071100200,,,1801129,
1000,May 2024,1409,0081100200,,,,-697
1000,May 2024,1445,0063580000,,-938880,,
1000,May 2024,1445,0071100200,,,4380908,
1000,May 2024,1445,0081100200,,,,-5
1000,May 2024,1447,0063580000,,-10758639,,
1000,May 2024,1447,0071100200,,,5162376,
1000,May 2024,1447,0081100200,,,,-7154934
1000,May 2024,1467,0071100200,,,14326,
1000,May 2024,1473,0071100200,,,301,
1000,May 2024,1473,0081100200,,,,-800
1000,May 2024,1477,0071100200,,,325,
1000,May 2024,1489,0071100200,,,488394,
1000,May 2024,1493,0063580000,,-157019,,
1000,May 2024,1493,0071100200,,,386037,
1000,May 2024,1493,0081100200,,,,-292539
1000,May 2024,1504,0063580000,,-87863,,
1000,May 2024,1504,0071100200,,,2412354,
1000,May 2024,1504,0081100200,,,,-6776463
1000,May 2024,1516,0063580000,,-8792318,,
1000,May 2024,1516,0071100200,,,1082376,
1000,May 2024,1517,0071100200,,,359757,
1000,May 2024,1532,0063580000,,-289612,,
1000,May 2024,1532,0071100200,,,948371,
1000,May 2024,1532,0081100200,,,,-48422
1000,May 2024,1534,0063580000,,-1017093,,
1000,May 2024,1534,0071100200,,,8512741,
1000,May 2024,1534,0081100200,,,,-6408441
1000,May 2024,1539,0063580000,,-608170,,
1000,May 2024,1539,0071100200,,,2540833,
1000,May 2024,1539,0081100200,,,,-983441
1000,May 2024,1541,0063580000,,-2622051,,
1000,May 2024,1541,0071100200,,,2738951,
1000,May 2024,1541,0081100200,,,,-30774
1000,May 2024,1548,0063580000,,-5986283,,
1000,May 2024,1548,0071100200,,,1765347,
1000,May 2024,1548,0081100200,,,,-2353042
1000,May 2024,1555,0071100200,,,363204,
1000,May 2024,1555,0081100200,,,,-276174
1000,May 2024,1558,0063580000,,-2496505,,
1000,May 2024,1558,0071100200,,,1478413,
1000,May 2024,1558,0081100200,,,,-539279
1000,May 2024,1565,0063580000,,-381377,,
1000,May 2024,1565,0071100200,,,8130,
1000,May 2024,1565,0081100200,,,,-3658
1000,May 2024,1575,0071100200,,,132769,
1000,May 2024,1579,0063580000,,-696752,,
1000,May 2024,1579,0071100200,,,1301985,
1000,May 2024,1579,0081100200,,,,0
1000,May 2024,1596,0063580000,,-1227714,,
1000,May 2024,1596,0071100200,,,1153633,
1000,May 2024,1596,0081100200,,,,-9282650
1000,May 2024,1617,0071100200,,,9089,
1000,May 2024,1617,0081100200,,,,-2780
1000,May 2024,400000,0051510000,2898978,,,
1000,May 2024,400000,0071100200,,,40965620,
1000,May 2024,400000,0081100200,,,,-7774
1000,Jun 2024,1013,0071100200,,,168985,
