Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Dec 2024,1532,0071100200,,,577133,
1000,Dec 2024,1532,0081100200,,,,-701652
1000,Dec 2024,1534,0063580000,,-683820,,
1000,Dec 2024,1534,0071100200,,,4037463,
1000,Dec 2024,1534,0081100200,,,,-1901561
1000,Dec 2024,1539,0063580000,,-1772959,,
1000,Dec 2024,1539,0071100200,,,2203380,
1000,Dec 2024,1539,0081100200,,,,-2795674
1000,Dec 2024,1541,0063580000,,-1267454,,
1000,Dec 2024,1541,0071100200,,,414707,
1000,Dec 2024,1541,0081100200,,,,-365140
1000,Dec 2024,1548,0063580000,,-2844453,,
1000,Dec 2024,1548,0071100200,,,3220179,
1000,Dec 2024,1548,0081100200,,,,-3824
1000,Dec 2024,1555,0063580000,,502169,,
1000,Dec 2024,1555,0071100200,,,1900053,
1000,Dec 2024,1558,0063580000,,-877250,,
1000,Dec 2024,1558,0071100200,,,2490159,
1000,Dec 2024,1558,0081100200,,,,-218360
1000,Dec 2024,1565,0063580000,,-644000,,
1000,Dec 2024,1565,0081100200,,,,-620
1000,Dec 2024,1575,0071100200,,,-3282426,
1000,Dec 2024,1579,0071100200,,,362370,
1000,Dec 2024,1596,0063580000,,-4101472,,
1000,Dec 2024,1596,0071100200,,,8509383,
1000,Dec 2024,1596,0081100200,,,,-1408
1000,Dec 2024,1617,0063580000,,-3530743,,
1000,Dec 2024,1617,0071100200,,,2962994,
1000,Dec 2024,1617,0081100200,,,,-1528971
1000,Dec 2024,1627,0071100200,,,1394295,
1000,Dec 2024,1627,0081100200,,,,-500424
1000,Dec 2024,1632,0071100200,,,668483,
1000,Dec 2024,1632,0081100200,,,,-948714
1000,Dec 2024,1634,0071100200,,,780,
1000,Dec 2024,1634,0081100200,,,,-1520
1000,Dec 2024,1644,0071100200,,,200092,
1000,Dec 2024,1647,0063580000,,-428038,,
1000,Dec 2024,1647,0071100200,,,846943,
1000,Dec 2024,1648,0071100200,,,658,
1000,Dec 2024,400000,0051510000,2520550,,,
1000,Dec 2024,400000,0063580000,,183844567,,
1000,Dec 2024,400000,0071100200,,,289027,
1000,Dec 2024,400000,0081100200,,,,-15918
