Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Jul 2023,1402,0081100200,,,,-147000
1000,Jul 2023,1404,0063580000,,-2218458,,
1000,Jul 2023,1404,0071100200,,,11260277,
1000,Jul 2023,1405,0071100200,,,3600,
1000,Jul 2023,1405,0081100200,,,,-190
1000,Jul 2023,1409,0071100200,,,1396,
1000,Jul 2023,1445,0063580000,,-2883487,,
1000,Jul 2023,1445,0071100200,,,358254,
1000,Jul 2023,1447,0063580000,,-1657102,,
1000,Jul 2023,1447,0071100200,,,1877137,
1000,Jul 2023,1447,0081100200,,,,-1942832
1000,Jul 2023,1467,0071100200,,,650,
1000,Jul 2023,1467,0081100200,,,,-420
1000,Jul 2023,1470,0071100200,,,161,
1000,Jul 2023,1473,0063580000,,-2001212,,
1000,Jul 2023,1473,0071100200,,,258760,
1000,Jul 2023,1473,0081100200,,,,-100
1000,Jul 2023,1489,0071100200,,,439480,
1000,Jul 2023,1489,0081100200,,,,-370000
1000,Jul 2023,1493,0063580000,,-1737052,,
1000,Jul 2023,1493,0071100200,,,1407142,
1000,Jul 2023,1493,0081100200,,,,-16744
1000,Jul 2023,1504,0063580000,,-2106632,,
1000,Jul 2023,1504,0071100200,,,1985655,
1000,Jul 2023,1504,0081100200,,,,-166323
1000,Jul 2023,1516,0063580000,,-499913,,
1000,Jul 2023,1516,0071100200,,,576793,
1000,Jul 2023,1517,0071100200,,,184003,
1000,Jul 2023,1532,0071100200,,,168862,
1000,Jul 2023,1532,0081100200,,,,-15836
1000,Jul 2023,1534,0071100200,,,1455757,
1000,Jul 2023,1534,0081100200,,,,-1125191
1000,Jul 2023,1539,0071100200,,,2141333,
1000,Jul 2023,1539,0081100200,,,,-561536
1000,Jul 2023,1541,0063580000,,-563458,,
1000,Jul 2023,1541,0071100200,,,113096,
1000,Jul 2023,1541,0081100200,,,,-600
1000,Jul 2023,1548,0063580000,,-2479686,,
1000,Jul 2023,1548,0071100200,,,238687,
1000,Jul 2023,1548,0081100200,,,,-211630
1000,Jul 2023,1555,0063580000,,-462300,,
1000,Jul 2023,1555,0071100200,,,71300,
1000,Jul 2023,1558,0071100200,,,78317,
1000,Jul 2023,1558,0081100200,,,,-9001
1000,Jul 2023,1565,0071100200,,,75974,
1000,Jul 2023,1565,0081100200,,,,-604
1000,Jul 2023,1575,0071100200,,,23899,
1000,Jul 2023,1575,0081100200,,,,-1
1000,Jul 2023,1579,0063580000,,-945093,,
1000,Jul 2023,1579,0071100200,,,36442,
1000,Jul 2023,1579,0081100200,,,,-1300
1000,Jul 2023,400000,0051510000,1618315,,,
1000,Jul 2023,400000,0071100200,,,22,
1000,Jul 2023,400000,0081100200,,,,0
