Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Mar 2022,1308,0071100200,,,140317,
1000,Mar 2022,1308,0081100200,,,,-1050
1000,Mar 2022,1314,0071100200,,,5354456,
1000,Mar 2022,1314,0081100200,,,,-1963700
1000,Mar 2022,1316,0063580000,,-662203,,
1000,Mar 2022,1316,0071100200,,,2327073,
1000,Mar 2022,1317,0063580000,,-160434,,
1000,Mar 2022,1318,0071100200,,,194073,
1000,Mar 2022,1318,0081100200,,,,-205986
1000,Mar 2022,1330,0063580000,,-204204,,
1000,Mar 2022,1330,0071100200,,,174307,
1000,Mar 2022,1330,0081100200,,,,-2550230
1000,Mar 2022,1370,0063580000,,-555587,,
1000,Mar 2022,1370,0071100200,,,57353,
1000,Mar 2022,1370,0081100200,,,,-763570
1000,Mar 2022,1373,0063580000,,-4302301,,
1000,Mar 2022,1373,0071100200,,,388029,
1000,Mar 2022,1373,0081100200,,,,-2573200
1000,Mar 2022,1376,0063580000,,-2741006,,
1000,Mar 2022,1376,0071100200,,,639056,
1000,Mar 2022,1376,0081100200,,,,-1093497
1000,Mar 2022,1401,0071100200,,,61566,
1000,Mar 2022,1402,0063580000,,-296208,,
1000,Mar 2022,1402,0071100200,,,13002,
1000,Mar 2022,1402,0081100200,,,,-931
1000,Mar 2022,1404,0071100200,,,37542,
1000,Mar 2022,1404,0081100200,,,,-320000
1000,Mar 2022,1409,0071100200,,,254,
1000,Mar 2022,1417,0071100200,,,4000,
1000,Mar 2022,1445,0071100200,,,59130,
1000,Mar 2022,1445,0081100200,,,,-965000
1000,Mar 2022,1447,0063580000,,-702748,,
1000,Mar 2022,1447,0071100200,,,1106102,
1000,Mar 2022,1447,0081100200,,,,-2543500
1000,Mar 2022,1470,0071100200,,,28951,
1000,Mar 2022,1473,0071100200,,,53447,
1000,Mar 2022,1473,0081100200,,,,-280000
1000,Mar 2022,1489,0063580000,,-114067,,
1000,Mar 2022,1489,0071100200,,,726115,
1000,Mar 2022,1489,0081100200,,,,-1848000
1000,Mar 2022,1493,0063580000,,-3662501,,
1000,Mar 2022,1493,0071100200,,,2420,
1000,Mar 2022,1504,0063580000,,-435076,,
1000,Mar 2022,1504,0071100200,,,328205,
1000,Mar 2022,1504,0081100200,,,,-1020000
1000,Mar 2022,1516,0063580000,,-463969,,
1000,Mar 2022,1516,0071100200,,,2986118,
1000,Mar 2022,1516,0081100200,,,,-334720
1000,Mar 2022,400000,0051510000,3035632,,,
1000,Mar 2022,400000,0071100200,,,141737,
1000,Apr 2022,1013,0071100200,,,252404,
1000,Apr 2022,1013,0081100200,,,,-1345544
1000,Apr 2022,1115,0063580000,,-1376364,,
1000,Apr 2022,1115,0071100200,,,2101951,
1000,Apr 2022,1115,0081100200,,,,-185676
1000,Apr 2022,1255,0071100200,,,1156,
1000,Apr 2022,1255,0081100200,,,,-250
1000,Apr 2022,1256,0063580000,,-1479506,,
1000,Apr 2022,1256,0071100200,,,947242,
1000,Apr 2022,1256,0081100200,,,,-1180
1000,Apr 2022,1277,0063580000,,-1476593,,
1000,Apr 2022,1277,0071100200,,,144413,
1000,Apr 2022,1277,0081100200,,,,-1007310
1000,Apr 2022,1278,0063580000,,-1411292,,
1000,Apr 2022,1278,0071100200,,,10287,
1000,Apr 2022,1278,0081100200,,,,-1
1000,Apr 2022,1279,0071100200,,,1999,
1000,Apr 2022,1280,0071100200,,,2000,
1000,Apr 2022,1294,0071100200,,,43636,
1000,Apr 2022,1294,0081100200,,,,-345000
1000,Apr 2022,1295,0063580000,,-1253535,,
1000,Apr 2022,1295,0071100200,,,68836,
1000,Apr 2022,1295,0081100200,,,,-3383
1000,Apr 2022,1307,0071100200,,,1257667,
1000,Apr 2022,1308,0063580000,,-255378,,
1000,Apr 2022,1308,0071100200,,,2429186,
1000,Apr 2022,1308,0081100200,,,,-225802
1000,Apr 2022,1314,0071100200,,,335500,
1000,Apr 2022,1314,0081100200,,,,-543082
1000,Apr 2022,1316,0063580000,,-761606,,
1000,Apr 2022,1316,0071100200,,,2063451,
1000,Apr 2022,1316,0081100200,,,,-465000
1000,Apr 2022,1317,0063580000,,-763268,,
1000,Apr 2022,1317,0071100200,,,1001,
1000,Apr 2022,1318,0063580000,,-3026158,,
1000,Apr 2022,1318,0071100200,,,3980,
1000,Apr 2022,1318,0081100200,,,,-3336
1000,Apr 2022,1329,0071100200,,,40,
1000,Apr 2022,1330,0071100200,,,168591,
1000,Apr 2022,1330,0081100200,,,,-1603000
1000,Apr 2022,1370,0071100200,,,227040,
1000,Apr 2022,1370,0081100200,,,,-984984
1000,Apr 2022,1373,0063580000,,-11063879,,
1000,Apr 2022,1373,0071100200,,,4315749,
1000,Apr 2022,1373,0081100200,,,,-982080
1000,Apr 2022,1376,0071100200,,,6990,
1000,Apr 2022,1376,0081100200,,,,-1785613
1000,Apr 2022,1401,0071100200,,,2363455,
1000,Apr 2022,1402,0063580000,,-180068,,
1000,Apr 2022,1402,0071100200,,,86543,
1000,Apr 2022,1402,0081100200,,,,-211000
1000,Apr 2022,1404,0071100200,,,121646,
1000,Apr 2022,1404,0081100200,,,,0
1000,Apr 2022,1405,0063580000,,-250450,,
1000,Apr 2022,1405,0071100200,,,100000,
1000,Apr 2022,1405,0081100200,,,,-60
1000,Apr 2022,1409,0071100200,,,1270000,
1000,Apr 2022,1417,0071100200,,,1000,
1000,Apr 2022,1417,0081100200,,,,-400
1000,Apr 2022,1445,0071100200,,,119618,
1000,Apr 2022,1445,0081100200,,,,-75000
1000,Apr 2022,1447,0063580000,,-2044128,,
1000,Apr 2022,1447,0071100200,,,648337,
1000,Apr 2022,1447,0081100200,,,,-6834306
1000,Apr 2022,1470,0071100200,,,165,
1000,Apr 2022,1473,0071100200,,,57354,
1000,Apr 2022,1473,0081100200,,,,-220000
1000,Apr 2022,1477,0081100200,,,,-6170
1000,Apr 2022,1489,0071100200,,,176956,
1000,Apr 2022,1489,0081100200,,,,-430430
1000,Apr 2022,1493,0071100200,,,7914,
1000,Apr 2022,1504,0063580000,,-1108136,,
1000,Apr 2022,1504,0071100200,,,404710,
1000,Apr 2022,1504,0081100200,,,,-186000
1000,Apr 2022,1516,0063580000,,-698234,,
1000,Apr 2022,1516,0071100200,,,65596,
1000,Apr 2022,1517,0063580000,,-858584,,
1000,Apr 2022,1517,0071100200,,,7289,
1000,Apr 2022,1517,0081100200,,,,-380
1000,Apr 2022,400000,0051510000,2824776,,,
1000,Apr 2022,400000,0071100200,,,2653818,
1000,May 2022,1013,0071100200,,,72809,
1000,May 2022,1013,0081100200,,,,-703936
1000,May 2022,1115,0063580000,,-267467,,
1000,May 2022,1115,0071100200,,,1555227,
1000,May 2022,1255,0063580000,,-7265339,,
1000,May 2022,1255,0071100200,,,32025,
1000,May 2022,1255,0081100200,,,,-1500000
1000,May 2022,1256,0063580000,,-1587388,,
1000,May 2022,1256,0071100200,,,331961,
1000,May 2022,1277,0063580000,,-2624930,,
1000,May 2022,1277,0071100200,,,613980,
1000,May 2022,1277,0081100200,,,,-51667
1000,May 2022,1278,0071100200,,,60400,
1000,May 2022,1279,0071100200,,,2440,
1000,May 2022,1280,0071100200,,,2435,
1000,May 2022,1280,0081100200,,,,-400
1000,May 2022,1294,0071100200,,,319370,
1000,May 2022,1295,0063580000,,-1251592,,
1000,May 2022,1295,0071100200,,,15817,
1000,May 2022,1295,0081100200,,,,-2282
1000,May 2022,1307,0071100200,,,26060,
1000,May 2022,1308,0063580000,,-340501,,
1000,May 2022,1308,0071100200,,,34,
1000,May 2022,1308,0081100200,,,,-963
1000,May 2022,1314,0071100200,,,1194840,
1000,May 2022,1314,0081100200,,,,-151944
1000,May 2022,1316,0071100200,,,4339915,
1000,May 2022,1317,0063580000,,-6924588,,
1000,May 2022,1317,0071100200,,,70000,
1000,May 2022,1318,0063580000,,-12007295,,
1000,May 2022,1318,0071100200,,,8143,
1000,May 2022,1318,0081100200,,,,-2301
1000,May 2022,1329,0063580000,,-308550,,
1000,May 2022,1330,0063580000,,-2769292,,
1000,May 2022,1330,0071100200,,,407664,
1000,May 2022,1330,0081100200,,,,-109326
1000,May 2022,1370,0063580000,,-568034,,
1000,May 2022,1370,0071100200,,,325079,
1000,May 2022,1370,0081100200,,,,-107256
1000,May 2022,1373,0063580000,,-8501534,,
1000,May 2022,1373,0071100200,,,1405649,
1000,May 2022,1373,0081100200,,,,-211302
1000,May 2022,1376,0063580000,,-1911663,,
1000,May 2022,1376,0071100200,,,415652,
1000,May 2022,1376,0081100200,,,,-140651
1000,May 2022,1401,0063580000,,-841500,,
1000,May 2022,1401,0071100200,,,92658,
1000,May 2022,1401,0081100200,,,,-1534
1000,May 2022,1402,0063580000,,-143811,,
1000,May 2022,1402,0071100200,,,247000,
1000,May 2022,1402,0081100200,,,,-160
1000,May 2022,1404,0063580000,,-351068,,
1000,May 2022,1404,0071100200,,,-400,
1000,May 2022,1404,0081100200,,,,-8900
1000,May 2022,1405,0063580000,,-1185202,,
1000,May 2022,1405,0071100200,,,216400,
1000,May 2022,1405,0081100200,,,,-45000
1000,May 2022,1409,0063580000,,-806302,,
1000,May 2022,1445,0063580000,,-4620577,,
1000,May 2022,1445,0071100200,,,179638,
1000,May 2022,1445,0081100200,,,,-80000
1000,May 2022,1447,0063580000,,-4199367,,
1000,May 2022,1447,0071100200,,,3215920,
1000,May 2022,1447,0081100200,,,,-833000
1000,May 2022,1470,0063580000,,-269280,,
1000,May 2022,1470,0071100200,,,45000,
1000,May 2022,1473,0071100200,,,319390,
1000,May 2022,1473,0081100200,,,,-1361
1000,May 2022,1477,0071100200,,,33345,
1000,May 2022,1489,0063580000,,-992643,,
1000,May 2022,1489,0071100200,,,799385,
1000,May 2022,1489,0081100200,,,,-33756
1000,May 2022,1493,0071100200,,,1849,
1000,May 2022,1504,0063580000,,-979047,,
1000,May 2022,1504,0071100200,,,1831009,
1000,May 2022,1504,0081100200,,,,-95151
1000,May 2022,1516,0063580000,,-896447,,
1000,May 2022,1516,0071100200,,,4784,
1000,May 2022,1516,0081100200,,,,-42450
1000,May 2022,1517,0071100200,,,2519828,
1000,May 2022,1517,0081100200,,,,-8024
1000,May 2022,1532,0063580000,,-199581,,
1000,May 2022,1532,0071100200,,,2320,
1000,May 2022,1532,0081100200,,,,-1375
1000,May 2022,400000,0051510000,2813886,,,
1000,May 2022,400000,0071100200,,,151356,
1000,Jun 2022,1013,0071100200,,,14764,
1000,Jun 2022,1013,0081100200,,,,-1455240
1000,Jun 2022,1115,0063580000,,-6468228,,
1000,Jun 2022,1115,0071100200,,,1385049,
1000,Jun 2022,1115,0081100200,,,,-750
1000,Jun 2022,1255,0051510000,192,,,
1000,Jun 2022,1255,0063580000,,-2536823,,
1000,Jun 2022,1255,0071100200,,,401,
1000,Jun 2022,1255,0081100200,,,,-10
1000,Jun 2022,1256,0051510000,871,,,
1000,Jun 2022,1256,0071100200,,,430631,
1000,Jun 2022,1277,0063580000,,-2240031,,
1000,Jun 2022,1277,0071100200,,,747035,
1000,Jun 2022,1277,0081100200,,,,-122673
1000,Jun 2022,1278,0071100200,,,486667,
1000,Jun 2022,1278,0081100200,,,,-6
1000,Jun 2022,1279,0071100200,,,326,
1000,Jun 2022,1279,0081100200,,,,-710
1000,Jun 2022,1280,0063580000,,-3688746,,
1000,Jun 2022,1280,0071100200,,,5888,
1000,Jun 2022,1294,0071100200,,,310680,
1000,Jun 2022,1294,0081100200,,,,-92506
1000,Jun 2022,1295,0071100200,,,4735,
1000,Jun 2022,1295,0081100200,,,,-1498
1000,Jun 2022,1307,0063580000,,-2434909,,
1000,Jun 2022,1307,0071100200,,,319156,
1000,Jun 2022,1307,0081100200,,,,-700
1000,Jun 2022,1308,0071100200,,,601,
1000,Jun 2022,1308,0081100200,,,,-3496
1000,Jun 2022,1314,0071100200,,,1037593,
1000,Jun 2022,1314,0081100200,,,,-136446
1000,Jun 2022,1316,0063580000,,-12011477,,
1000,Jun 2022,1316,0071100200,,,2976978,
1000,Jun 2022,1317,0071100200,,,1001,
1000,Jun 2022,1318,0071100200,,,3935,
1000,Jun 2022,1318,0081100200,,,,-2684
1000,Jun 2022,1329,0071100200,,,3001,
1000,Jun 2022,1330,0071100200,,,1805000,
1000,Jun 2022,1330,0081100200,,,,-54199
1000,Jun 2022,1370,0063580000,,-6247869,,
1000,Jun 2022,1370,0071100200,,,919226,
1000,Jun 2022,1370,0081100200,,,,-1034132
1000,Jun 2022,1373,0063580000,,-6756588,,
1000,Jun 2022,1373,0071100200,,,529169,
1000,Jun 2022,1373,0081100200,,,,-117197
1000,Jun 2022,1376,0063580000,,-5494311,,
1000,Jun 2022,1376,0071100200,,,616643,
1000,Jun 2022,1376,0081100200,,,,-2295373
1000,Jun 2022,1401,0063580000,,-687580,,
1000,Jun 2022,1401,0071100200,,,1900601,
1000,Jun 2022,1401,0081100200,,,,-10970
1000,Jun 2022,1402,0071100200,,,570,
1000,Jun 2022,1402,0081100200,,,,-390
1000,Jun 2022,1404,0071100200,,,140760,
1000,Jun 2022,1404,0081100200,,,,-7407
1000,Jun 2022,1405,0081100200,,,,-200
1000,Jun 2022,1409,0071100200,,,132800,
1000,Jun 2022,1445,0063580000,,-3276966,,
1000,Jun 2022,1445,0071100200,,,171800,
1000,Jun 2022,1447,0063580000,,-2262852,,
1000,Jun 2022,1447,0071100200,,,955135,
1000,Jun 2022,1447,0081100200,,,,-4364985
1000,Jun 2022,1467,0063580000,,-281532,,
1000,Jun 2022,1467,0071100200,,,60,
1000,Jun 2022,1470,0071100200,,,240300,
1000,Jun 2022,1470,0081100200,,,,-45
1000,Jun 2022,1473,0063580000,,-660637,,
1000,Jun 2022,1473,0071100200,,,56100,
1000,Jun 2022,1473,0081100200,,,,-27383
1000,Jun 2022,1489,0063580000,,-142208,,
1000,Jun 2022,1489,0071100200,,,1069174,
1000,Jun 2022,1489,0081100200,,,,-99713
1000,Jun 2022,1493,0063580000,,-2080157,,
1000,Jun 2022,1493,0071100200,,,988,
1000,Jun 2022,1493,0081100200,,,,-40550
1000,Jun 2022,1504,0051510000,1608,,,
1000,Jun 2022,1504,0063580000,,-1019173,,
1000,Jun 2022,1504,0071100200,,,2680421,
1000,Jun 2022,1504,0081100200,,,,-50
1000,Jun 2022,1516,0063580000,,-1533642,,
1000,Jun 2022,1516,0071100200,,,27348,
1000,Jun 2022,1516,0081100200,,,,-48182
1000,Jun 2022,1517,0071100200,,,85000,
1000,Jun 2022,1517,0081100200,,,,-6033
1000,Jun 2022,1532,0071100200,,,1217,
1000,Jun 2022,1532,0081100200,,,,-138090
1000,Jun 2022,1534,0063580000,,-804644,,
1000,Jun 2022,1534,0071100200,,,150110,
1000,Jun 2022,1534,0081100200,,,,-400
1000,Jun 2022,400000,0051510000,2549251,,,
1000,Jun 2022,400000,0071100200,,,6385800,
1000,Jul 2022,1013,0071100200,,,13000,
1000,Jul 2022,1013,0081100200,,,,-961255
1000,Jul 2022,1115,0063580000,,-727595,,
1000,Jul 2022,1115,0071100200,,,914294,
1000,Jul 2022,1255,0051510000,200,,,
1000,Jul 2022,1255,0063580000,,-1134793,,
1000,Jul 2022,1255,0071100200,,,13000,
1000,Jul 2022,1256,0063580000,,-1110501,,
1000,Jul 2022,1256,0071100200,,,265491,
1000,Jul 2022,1256,0081100200,,,,-960
1000,Jul 2022,1277,0063580000,,-513753,,
1000,Jul 2022,1277,0071100200,,,1074842,
1000,Jul 2022,1277,0081100200,,,,-126577
1000,Jul 2022,1278,0063580000,,-910009,,
1000,Jul 2022,1278,0071100200,,,37,
1000,Jul 2022,1279,0071100200,,,600,
1000,Jul 2022,1279,0081100200,,,,-90
1000,Jul 2022,1280,0063580000,,-199269,,
1000,Jul 2022,1280,0071100200,,,1145230,
1000,Jul 2022,1294,0063580000,,-790856,,
1000,Jul 2022,1294,0071100200,,,463038,
1000,Jul 2022,1294,0081100200,,,,-18954
1000,Jul 2022,1295,0071100200,,,519575,
1000,Jul 2022,1295,0081100200,,,,-2826
1000,Jul 2022,1307,0063580000,,-5515328,,
1000,Jul 2022,1307,0071100200,,,4061,
1000,Jul 2022,1307,0081100200,,,,-740
1000,Jul 2022,1308,0071100200,,,607,
1000,Jul 2022,1308,0081100200,,,,-200
1000,Jul 2022,1314,0071100200,,,1067452,
1000,Jul 2022,1314,0081100200,,,,-50037
1000,Jul 2022,1316,0063580000,,-4931485,,
1000,Jul 2022,1316,0071100200,,,3324675,
1000,Jul 2022,1317,0063580000,,-8938859,,
1000,Jul 2022,1317,0071100200,,,1901253,
1000,Jul 2022,1317,0081100100,,,,-467571
1000,Jul 2022,1318,0063580000,,-919600,,
1000,Jul 2022,1318,0071100200,,,381932,
1000,Jul 2022,1318,0081100200,,,,-1405
1000,Jul 2022,1329,0063580000,,-222156,,
1000,Jul 2022,1329,0071100200,,,940000,
1000,Jul 2022,1330,0081100200,,,,-15503
1000,Jul 2022,1370,0071100200,,,293135,
1000,Jul 2022,1370,0081100200,,,,-865613
1000,Jul 2022,1373,0063580000,,-651780,,
1000,Jul 2022,1373,0071100200,,,1613108,
1000,Jul 2022,1373,0081100200,,,,-109084
1000,Jul 2022,1376,0063580000,,-1320502,,
1000,Jul 2022,1376,0071100200,,,816555,
1000,Jul 2022,1376,0081100200,,,,-1392591
1000,Jul 2022,1401,0063580000,,-189962,,
1000,Jul 2022,1401,0071100200,,,353102,
1000,Jul 2022,1401,0081100200,,,,-62774
1000,Jul 2022,1402,0063580000,,-2136884,,
1000,Jul 2022,1402,0071100200,,,140990,
1000,Jul 2022,1404,0063580000,,-1097869,,
1000,Jul 2022,1404,0071100200,,,-10,
1000,Jul 2022,1404,0081100200,,,,-61424
1000,Jul 2022,1405,0063580000,,-166650,,
1000,Jul 2022,1405,0071100200,,,1,
1000,Jul 2022,1409,0071100200,,,1,
1000,Jul 2022,1445,0071100200,,,347720,
1000,Jul 2022,1445,0081100200,,,,-97649
1000,Jul 2022,1447,0063580000,,-1717564,,
1000,Jul 2022,1447,0071100200,,,967999,
1000,Jul 2022,1447,0081100200,,,,-185436
1000,Jul 2022,1470,0071100200,,,1876,
1000,Jul 2022,1473,0063580000,,-1103520,,
1000,Jul 2022,1473,0071100200,,,25145,
1000,Jul 2022,1473,0081100200,,,,-83049
1000,Jul 2022,1489,0063580000,,-601673,,
1000,Jul 2022,1489,0071100200,,,532669,
1000,Jul 2022,1489,0081100200,,,,-44758
1000,Jul 2022,1493,0063580000,,-810493,,
1000,Jul 2022,1493,0071100200,,,817377,
1000,Jul 2022,1493,0081100100,,,,-5429976
1000,Jul 2022,1504,0051510000,97,,,
1000,Jul 2022,1504,0063580000,,-709665,,
1000,Jul 2022,1504,0071100200,,,3286400,
1000,Jul 2022,1516,0063580000,,-248389,,
1000,Jul 2022,1516,0071100200,,,1,
1000,Jul 2022,1516,0081100200,,,,-53386
1000,Jul 2022,1517,0063580000,,-102321,,
1000,Jul 2022,1517,0071100200,,,113710,
